x,y,z,label,caption
-0.8470233184245123,-0.4166288627617908,-0.3301089043920873,hereditary,"The patient's cheeks and neck show small, monomorphic papules merging into large, red-purple vascular patches consistent with a diagnosis of keratosis pilaris rubra."
0.17990118683366146,-0.7950733178681441,0.5792184235588342,hereditary,Plantar keratoderma
-0.03778465865533585,0.4566575812440161,0.8888397904361981,hair diseases,Clinical presentation. Generalized hypotrichosis.
-0.7855776369695486,0.441079297003664,0.4339548709809509,exogenous,Multiple atrophic porcelain-white macules with peripheral telangiectasia on a reticulated erythematous to brownish background.
0.6214313985671611,0.13117322091845304,0.7724096082964923,nail diseases,"Finger nails showing dystrophy, striations, and anonychia"
-0.9837687195399316,0.14174066558450601,-0.11003949370305485,hereditary,Neurofibromatosis and café-au-lait spots were found on the front and back of the whole body and limbs.
0.835319541700083,-0.4964621721316277,0.23614947574853765,nail diseases,"The patient is a 6-year-old female experiencing issues with her nails, initially on both thumbs and subsequently spreading to one index finger. The symptoms specifically relate to the nails but no detailed description of the nail changes is provided. There is no indication of any other associated symptoms or the duration of the condition. There is a query from other users about whether the child had previously suffered from Hand, Foot, and Mouth Disease, suggesting a possible link or differential diagnosis but no further information or confirmation is provided regarding this. No other potential diseases or treatments are discussed."
0.07402930194700753,-0.9265119608019454,0.36891089567017854,inflammatory,The characteristic plantar lesions of scabies in infancy.
-0.09634912930105338,-0.715100366481352,0.6923498473612636,inflammatory,Different skin manifestations of systemic vasculitis: Ulcer.
-0.40656750976184414,-0.9112864311958656,0.06526791190436357,exogenous,Skin lesion of the patient on lower extremities. Generalized palpable purpuric rash on lower extremities.
-0.6707741811921776,0.4992188313305476,0.548491163366308,inflammatory,Facial erythema (atopic red face) with Hertogh’s sign (loss of lateral eyebrows) and Dennie-Morgan infraorbital folds.
0.25983501347908605,-0.9310962156551575,-0.25601875510002675,inflammatory,"The poster initially observed a skin lesion in early February, which did not improve with externally applied infection treatment. Lab tests for TP-ab and HSV-ab were negative. On May 7th, a pathology diagnosis from a top-tier hospital in Beijing suggested significant thickening and homogenization of the epidermal basal membrane, with some dermal melanophages. The pathological consideration was lichen sclerosus. The poster mentioned stitching at the time of the biopsy but had not used Eineda. From June 9th, the poster used Eineda cream/Pimecrolimus cream twice daily. As of June 23, they reported slight improvement but no significant effect, and the lesion still occasionally hurt or itched, especially after physical activity. The stitched area also hardened. The poster queried the severity of their condition, duration of treatment needed with Eineda, and expressed significant psychological stress. Other users suggested considering the role of potential foreskin issues, asking whether the poster's foreskin was usually covering the affected area and hinting that foreskin reduction surgery might be needed to facilitate recovery. Another mention was made about the efficacy of herbal medicines over Western medication and inquiring if long-term medication was necessary."
-0.5686653125879219,-0.18848346814156586,0.8006832984998553,hereditary,Harlequin ichthyosis at birth.
0.19112389052845621,-0.9794071678956644,0.065063491635943,hereditary,"A male patient in his 30s has been experiencing easy blister formation on both hands followed by scars after minor injuries or bumps starting about 6 months ago. Observations reveal multiple blisters with tense walls and scratch-like shapes and distribution on his hands, with no similar skin lesions observed on his trunk, face, or lower limbs. No pathological examination has been performed. The patient's history does not support the diagnosis of factitial dermatitis. Considering that Epidermolysis Bullosa Acquisita (EBA) can occur in adults and typically affects the hands primarily below the elbows, it is considered as a possible diagnosis. The definitive diagnosis should be based on pathology. Other suggested possible conditions discussed include scar pemphigoid and chemical burns due to acids or alkalis. There is also a mention of a possible overabundance of sulfides in the body being a cause."
0.8685371682706967,-0.053110143662980974,0.4927702304040058,nail diseases,Nail psoriasis with spots and oil stains.
