x,y,z,label,caption
-0.09943693198983594,-0.5969761416677596,-0.7960727245898603,hereditary,"The patient's cheeks and neck show small, monomorphic papules merging into large, red-purple vascular patches consistent with a diagnosis of keratosis pilaris rubra."
-0.6352101264478436,-0.443199971843706,0.6325202607156966,hereditary,Plantar keratoderma
-0.04079123151495273,0.999164749624813,0.002424569792387669,hair diseases,Clinical presentation. Generalized hypotrichosis.
-0.45400617695669626,0.8007401352909846,-0.39076031914632875,exogenous,Multiple atrophic porcelain-white macules with peripheral telangiectasia on a reticulated erythematous to brownish background.
-0.3178301762400104,0.5986154062641714,0.7352846893920918,nail diseases,"Finger nails showing dystrophy, striations, and anonychia"
-0.17007953999764372,0.2166079834881094,-0.9613292524226051,hereditary,Neurofibromatosis and café-au-lait spots were found on the front and back of the whole body and limbs.
-0.5250892930095755,0.03795180021401454,0.8502005029563436,nail diseases,"The patient is a 6-year-old female experiencing issues with her nails, initially on both thumbs and subsequently spreading to one index finger. The symptoms specifically relate to the nails but no detailed description of the nail changes is provided. There is no indication of any other associated symptoms or the duration of the condition. There is a query from other users about whether the child had previously suffered from Hand, Foot, and Mouth Disease, suggesting a possible link or differential diagnosis but no further information or confirmation is provided regarding this. No other potential diseases or treatments are discussed."
-0.6910375597322739,-0.615332021136129,0.37925399774266116,inflammatory,The characteristic plantar lesions of scabies in infancy.
-0.6954761716518714,-0.633483971410599,0.3391326475441612,inflammatory,Different skin manifestations of systemic vasculitis: Ulcer.
-0.7818055518690681,-0.5463125110278716,-0.30053738429873195,exogenous,Skin lesion of the patient on lower extremities. Generalized palpable purpuric rash on lower extremities.
-0.40048657766000767,0.5284347331265811,-0.7485768056382816,inflammatory,Facial erythema (atopic red face) with Hertogh’s sign (loss of lateral eyebrows) and Dennie-Morgan infraorbital folds.
